office_name,website,root_domain,gemeente,final_status,final_aanbod_url,confidence,detection_method,homepage_status,homepage_title,candidates_found_count,candidates_tested_count,best_candidate_url,final_page_type,residential_signals_count,residential_signals_found,commercial_signals_count,commercial_signals_found,page_quality_reason,commercial_hard_block,commercial_block_reason,is_duplicate_audit_result,listing_signals_count,listing_signals_found,rejection_reason,elapsed_ms
Brabant BV,http://www.brabantmakelaardij.nl,brabantmakelaardij.nl,(unknown),failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""http://www.brabantmakelaardij.nl/"" is interrupted by another navigation to ""https://www.frankgruintjes.nl/""
Call log:
  - navigating to ""http://www.brabantmakelaardij.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""http://www.brabantmakelaardij.nl/"" is interrupted by another navigation to ""https://www.frankgruintjes.nl/""
Call log:
  - navigating to ""http://www.brabantmakelaardij.nl/"", waiting until ""domcontentloaded""
",360
MTB makelaardij,https://www.mtbmakelaardij.nl,mtbmakelaardij.nl,Tilburg,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.mtbmakelaardij.nl/"" is interrupted by another navigation to ""https://www.brabantmakelaardij.nl/""
Call log:
  - navigating to ""https://www.mtbmakelaardij.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.mtbmakelaardij.nl/"" is interrupted by another navigation to ""https://www.brabantmakelaardij.nl/""
Call log:
  - navigating to ""https://www.mtbmakelaardij.nl/"", waiting until ""domcontentloaded""
",457
Van Santvoort makelaars,https://www.vansantvoort.nl,vansantvoort.nl,Eindhoven,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.vansantvoort.nl/"" is interrupted by another navigation to ""https://www.mtbmakelaardij.nl/""
Call log:
  - navigating to ""https://www.vansantvoort.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.vansantvoort.nl/"" is interrupted by another navigation to ""https://www.mtbmakelaardij.nl/""
Call log:
  - navigating to ""https://www.vansantvoort.nl/"", waiting until ""domcontentloaded""
",128
Wouters Makelaardij,https://www.woutersmakelaardij.nl,woutersmakelaardij.nl,Meierijstad,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.woutersmakelaardij.nl/"" is interrupted by another navigation to ""https://www.vansantvoort.nl/""
Call log:
  - navigating to ""https://www.woutersmakelaardij.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.woutersmakelaardij.nl/"" is interrupted by another navigation to ""https://www.vansantvoort.nl/""
Call log:
  - navigating to ""https://www.woutersmakelaardij.nl/"", waiting until ""domcontentloaded""
",587
Hoomz,https://www.hoomz.nl,hoomz.nl,Tilburg,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.hoomz.nl/"" is interrupted by another navigation to ""https://www.woutersmakelaardij.nl/""
Call log:
  - navigating to ""https://www.hoomz.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.hoomz.nl/"" is interrupted by another navigation to ""https://www.woutersmakelaardij.nl/""
Call log:
  - navigating to ""https://www.hoomz.nl/"", waiting until ""domcontentloaded""
",596
Vastadis,https://vastadis.nl,vastadis.nl,Land van Cuijk,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://vastadis.nl/"" is interrupted by another navigation to ""https://www.hoomz.nl/""
Call log:
  - navigating to ""https://vastadis.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://vastadis.nl/"" is interrupted by another navigation to ""https://www.hoomz.nl/""
Call log:
  - navigating to ""https://vastadis.nl/"", waiting until ""domcontentloaded""
",688
Loever Makelaardij,https://www.loever.nl,loever.nl,Tilburg,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.loever.nl/"" is interrupted by another navigation to ""https://vastadis.nl/""
Call log:
  - navigating to ""https://www.loever.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.loever.nl/"" is interrupted by another navigation to ""https://vastadis.nl/""
Call log:
  - navigating to ""https://www.loever.nl/"", waiting until ""domcontentloaded""
",265
Van de Zande Makelaardij,http://www.vandersande.nl,vandersande.nl,(unknown),failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""http://www.vandersande.nl/"" is interrupted by another navigation to ""https://www.loever.nl/""
Call log:
  - navigating to ""http://www.vandersande.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""http://www.vandersande.nl/"" is interrupted by another navigation to ""https://www.loever.nl/""
Call log:
  - navigating to ""http://www.vandersande.nl/"", waiting until ""domcontentloaded""
",1525
De Huyzerij,http://www.dehuyzerij.nl,dehuyzerij.nl,'s-Hertogenbosch,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""http://www.dehuyzerij.nl/"" is interrupted by another navigation to ""https://vandersande.nl/""
Call log:
  - navigating to ""http://www.dehuyzerij.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""http://www.dehuyzerij.nl/"" is interrupted by another navigation to ""https://vandersande.nl/""
Call log:
  - navigating to ""http://www.dehuyzerij.nl/"", waiting until ""domcontentloaded""
",575
Robert Rexwinkel Lommers Makelaars,https://www.robertrexwinkel.nl,robertrexwinkel.nl,Hilvarenbeek,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.robertrexwinkel.nl/"" is interrupted by another navigation to ""https://www.dehuyzerij.nl/""
Call log:
  - navigating to ""https://www.robertrexwinkel.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.robertrexwinkel.nl/"" is interrupted by another navigation to ""https://www.dehuyzerij.nl/""
Call log:
  - navigating to ""https://www.robertrexwinkel.nl/"", waiting until ""domcontentloaded""
",470
Atenzijlstra Makelaars,http://www.atenzijlstra.nl,atenzijlstra.nl,Vught,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""http://www.atenzijlstra.nl/"" is interrupted by another navigation to ""https://robertrexwinkel.nl/""
Call log:
  - navigating to ""http://www.atenzijlstra.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""http://www.atenzijlstra.nl/"" is interrupted by another navigation to ""https://robertrexwinkel.nl/""
Call log:
  - navigating to ""http://www.atenzijlstra.nl/"", waiting until ""domcontentloaded""
",405
Brabant BV,http://www.brabantmakelaardij.nl,brabantmakelaardij.nl,(unknown),failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""http://www.brabantmakelaardij.nl/"" is interrupted by another navigation to ""https://atenzijlstra.nl/""
Call log:
  - navigating to ""http://www.brabantmakelaardij.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""http://www.brabantmakelaardij.nl/"" is interrupted by another navigation to ""https://atenzijlstra.nl/""
Call log:
  - navigating to ""http://www.brabantmakelaardij.nl/"", waiting until ""domcontentloaded""
",167
